time_step,node_id,health_score,threshold,status,observed_metrics
24,L3N_11,0.44999999999999996,0.2076881457571921,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
24,L3N_12,0.0,0.1371761311550936,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_01,0.0,0.14869867921545613,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_02,0.0,0.30368637900679224,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_03,0.0,0.05533060216537737,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_04,0.0,0.04514139345715199,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_05,0.0,0.12642289682901084,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_06,0.0,0.01975098673912869,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_07,0.0,0.12530559310908043,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_08,0.0,0.08781917756275552,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_09,0.0,0.15118412987931973,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_10,0.0,0.3887613742950301,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_11,1.2000000000000002,0.49343065342089626,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_12,0.0,0.12196808028986743,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_13,0.6,0.36423421625831714,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
24,L4N_14,0.0,0.162585529565184,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_15,0.0,0.02526940917229997,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_16,0.44999999999999996,0.1800292492675205,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
24,L4N_17,0.0,0.019734183584583953,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_18,0.0,0.016899176447999997,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_19,0.0,0.44748321255350604,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_20,0.0,0.004894655143526321,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_21,0.6,0.2405651222972165,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
24,L4N_22,0.0,0.4001189442996143,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_23,0.0,0.0003244251317041889,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_24,0.0,0.026751831177261213,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_25,0.0,0.12153457389556098,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_26,0.6,0.26931302666412016,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
24,L4N_27,0.0,0.0037382608650239992,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_28,0.0,0.004867762067000524,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_29,0.0,0.0423647852115212,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_30,0.0,0.036486949611110396,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_31,0.44999999999999996,0.2845905604701604,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
24,L4N_32,0.0,0.01912086080287206,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_33,0.0,0.1445113088015163,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_34,0.0,0.06144030988497322,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_35,0.0,0.0009479511064606403,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
24,L4N_36,0.0,0.121346746417152,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,CloudDB_Server,0.0,0.09034276260572344,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L1N_01,0.0,0.010548295782051662,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L2N_01,0.0,0.013279212219187115,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L2N_02,0.0,0.0006818061489694992,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L2N_03,0.0,0.07232441103648019,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L2N_04,0.0,0.08603204216946585,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_01,0.0,0.0996596098558851,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_02,0.0,0.24927478000636324,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_03,0.0,0.1731679379800267,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_04,0.0,0.0012519467846972652,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_05,1.2000000000000002,0.4815043342210829,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_06,0.0,0.003026625666936824,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_07,0.0,0.15591681334132282,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_08,1.2000000000000002,0.5074552262116276,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_09,0.0,0.06510973611948308,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_10,0.0,0.031747878120162304,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_11,0.0,0.12461288745431526,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L3N_12,0.0,0.08230567869305616,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_01,0.0,0.08921920752927368,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_02,0.0,0.18221182740407535,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_03,0.0,0.033198361299226424,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_04,0.0,0.027084836074291196,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_05,0.0,0.0758537380974065,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_06,0.0,0.011850592043477213,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_07,0.0,0.07518335586544826,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_08,0.0,0.05269150653765331,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_09,0.0,0.09071047792759183,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_10,0.0,0.23325682457701805,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_11,0.0,0.29605839205253776,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_12,0.0,0.07318084817392045,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_13,0.0,0.21854052975499028,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_14,0.0,0.0975513177391104,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_15,0.0,0.015161645503379981,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_16,0.0,0.10801754956051231,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_17,0.6,0.2518405101507504,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
25,L4N_18,0.0,0.010139505868799997,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_19,0.0,0.2684899275321036,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_20,0.0,0.002936793086115793,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_21,0.0,0.14433907337832988,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_22,0.0,0.24007136657976857,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_23,0.0,0.00019465507902251332,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_24,0.6,0.25605109870635673,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
25,L4N_25,0.0,0.07292074433733658,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_26,0.0,0.16158781599847208,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_27,0.0,0.0022429565190143995,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_28,0.0,0.0029206572402003146,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_29,0.0,0.02541887112691272,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_30,0.0,0.021892169766666237,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_31,0.0,0.17075433628209624,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_32,0.0,0.011472516481723236,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_33,0.0,0.08670678528090978,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_34,0.0,0.03686418593098393,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_35,0.0,0.0005687706638763841,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
25,L4N_36,0.0,0.0728080478502912,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,CloudDB_Server,0.44999999999999996,0.23420565756343406,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
26,L1N_01,1.2000000000000002,0.4863289774692311,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
26,L2N_01,0.0,0.00796752733151227,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L2N_02,0.0,0.00040908368938169954,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L2N_03,0.0,0.04339464662188811,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L2N_04,0.0,0.051619225301679506,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L3N_01,0.0,0.05979576591353106,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L3N_02,0.0,0.14956486800381794,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L3N_03,0.0,0.10390076278801601,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L3N_04,0.0,0.0007511680708183591,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L3N_05,0.0,0.2889026005326497,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L3N_06,0.0,0.0018159754001620945,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L3N_07,0.0,0.09355008800479368,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L3N_08,0.44999999999999996,0.4844731357269766,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
26,L3N_09,0.0,0.03906584167168985,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L3N_10,0.0,0.019048726872097382,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L3N_11,0.44999999999999996,0.25476773247258916,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
26,L3N_12,0.0,0.049383407215833695,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_01,1.6500000000000001,0.7135315245175643,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 130.0}"
26,L4N_02,0.0,0.1093270964424452,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_03,0.0,0.019919016779535854,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_04,0.0,0.016250901644574718,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_05,0.44999999999999996,0.2255122428584439,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
26,L4N_06,0.0,0.007110355226086327,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_07,0.0,0.04511001351926896,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_08,0.6,0.27161490392259197,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
26,L4N_09,0.0,0.0544262867565551,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_10,0.0,0.13995409474621082,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_11,0.44999999999999996,0.3576350352315226,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
26,L4N_12,0.0,0.04390850890435227,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_13,0.0,0.13112431785299417,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_14,0.0,0.05853079064346624,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_15,0.0,0.009096987302027989,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_16,0.0,0.06481052973630738,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_17,0.0,0.15110430609045022,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_18,0.0,0.0060837035212799985,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_19,0.6,0.40109395651926216,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
26,L4N_20,0.0,0.0017620758516694757,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_21,0.0,0.08660344402699792,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_22,0.0,0.14404281994786114,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_23,0.0,0.00011679304741350798,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_24,0.0,0.15363065922381403,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_25,0.0,0.04375244660240195,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_26,0.0,0.09695268959908325,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_27,0.0,0.0013457739114086397,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_28,0.0,0.0017523943441201887,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_29,0.0,0.01525132267614763,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_30,0.0,0.013135301859999742,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_31,0.0,0.10245260176925775,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_32,0.0,0.006883509889033941,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_33,0.44999999999999996,0.23202407116854584,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
26,L4N_34,0.6,0.26211851155859034,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
26,L4N_35,0.0,0.00034126239832583044,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
26,L4N_36,0.0,0.04368482871017472,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,CloudDB_Server,0.0,0.14052339453806043,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L1N_01,0.0,0.29179738648153863,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L2N_01,0.0,0.004780516398907361,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L2N_02,0.0,0.0002454502136290197,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L2N_03,0.0,0.026036787973132868,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L2N_04,0.0,0.030971535181007703,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L3N_01,0.6,0.2758774595481186,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
27,L3N_02,1.2000000000000002,0.5697389208022908,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
27,L3N_03,0.0,0.0623404576728096,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L3N_04,0.0,0.00045070084249101543,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L3N_05,1.2000000000000002,0.6533415603195899,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
27,L3N_06,0.6,0.24108958524009724,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
27,L3N_07,0.0,0.05613005280287621,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L3N_08,0.0,0.29068388143618595,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L3N_09,0.0,0.023439505003013908,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L3N_10,0.0,0.011429236123258428,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L3N_11,0.0,0.1528606394835535,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L3N_12,0.0,0.029630044329500217,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_01,0.0,0.4281189147105386,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_02,0.0,0.06559625786546712,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_03,0.44999999999999996,0.1919514100677215,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
27,L4N_04,0.0,0.00975054098674483,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_05,0.44999999999999996,0.31530734571506636,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
27,L4N_06,0.0,0.004266213135651796,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_07,0.0,0.027066008111561374,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_08,0.44999999999999996,0.34296894235355513,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
27,L4N_09,0.0,0.03265577205393306,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_10,0.0,0.08397245684772649,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_11,0.0,0.21458102113891356,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_12,0.0,0.026345105342611363,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_13,0.0,0.0786745907117965,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_14,0.0,0.03511847438607974,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_15,0.0,0.005458192381216793,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_16,0.0,0.03888631784178443,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_17,0.6,0.33066258365427015,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
27,L4N_18,0.44999999999999996,0.183650222112768,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
27,L4N_19,0.0,0.24065637391155728,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_20,0.0,0.0010572455110016855,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_21,0.0,0.05196206641619875,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_22,0.0,0.08642569196871668,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_23,0.0,7.007582844810479e-05,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_24,0.0,0.09217839553428842,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_25,0.0,0.026251467961441167,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_26,0.0,0.058171613759449944,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_27,0.0,0.0008074643468451838,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_28,0.0,0.0010514366064721132,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_29,0.0,0.009150793605688578,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_30,0.0,0.007881181115999844,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_31,0.0,0.061471561061554644,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_32,0.6,0.24413010593342035,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
27,L4N_33,0.0,0.1392144427011275,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_34,0.0,0.1572711069351542,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_35,0.0,0.00020475743899549826,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
27,L4N_36,0.0,0.02621089722610483,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,CloudDB_Server,0.0,0.08431403672283626,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L1N_01,0.0,0.17507843188892316,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L2N_01,0.0,0.0028683098393444168,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L2N_02,1.2000000000000002,0.4801472701281775,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
28,L2N_03,0.0,0.01562207278387972,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L2N_04,0.0,0.01858292110860462,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_01,0.0,0.16552647572887116,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_02,0.0,0.3418433524813745,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_03,0.0,0.03740427460368576,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_04,0.0,0.0002704205054946092,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_05,0.44999999999999996,0.5720049361917539,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
28,L3N_06,0.0,0.14465375114405835,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_07,0.0,0.03367803168172572,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_08,0.0,0.17441032886171157,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_09,0.0,0.014063703001808344,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_10,0.0,0.006857541673955057,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_11,0.0,0.09171638369013209,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L3N_12,0.0,0.017778026597700128,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L4N_01,0.0,0.2568713488263231,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L4N_02,0.0,0.03935775471928027,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L4N_03,0.0,0.11517084604063291,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L4N_04,0.0,0.005850324592046898,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L4N_05,0.6,0.4291844074290398,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
28,L4N_06,0.0,0.0025597278813910772,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L4N_07,0.0,0.016239604866936822,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
28,L4N_08,0.0,0.20578136541213307,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
