time_step,node_id,health_score,threshold,status,observed_metrics
0,L4N_32,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
0,L4N_33,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
0,L4N_34,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
0,L4N_35,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
0,L4N_36,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,CloudDB_Server,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L1N_01,0.0,0.108,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L2N_01,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L2N_02,0.0,0.108,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L2N_03,0.6,0.24,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
1,L2N_04,0.0,0.28800000000000003,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L3N_01,0.44999999999999996,0.18,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
1,L3N_02,0.44999999999999996,0.18,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
1,L3N_03,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L3N_04,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L3N_05,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L3N_06,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L3N_07,1.2000000000000002,0.4800000000000001,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
1,L3N_08,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L3N_09,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L3N_10,0.0,0.28800000000000003,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L3N_11,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L3N_12,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_01,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_02,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_03,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_04,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_05,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_06,0.44999999999999996,0.18,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
1,L4N_07,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_08,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_09,0.44999999999999996,0.18,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
1,L4N_10,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_11,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_12,1.2000000000000002,0.4800000000000001,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_13,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_14,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_15,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_16,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_17,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_18,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_19,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_20,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_21,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_22,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_23,1.2000000000000002,0.4800000000000001,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_24,0.6,0.24,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
1,L4N_25,0.44999999999999996,0.18,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
1,L4N_26,0.6,0.24,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
1,L4N_27,0.0,0.144,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_28,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_29,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_30,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_31,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_32,1.2000000000000002,0.4800000000000001,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_33,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_34,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_35,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
1,L4N_36,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,CloudDB_Server,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L1N_01,0.44999999999999996,0.2448,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
2,L2N_01,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L2N_02,0.0,0.0648,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L2N_03,0.0,0.144,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L2N_04,0.0,0.1728,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L3N_01,0.0,0.108,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L3N_02,0.6,0.348,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
2,L3N_03,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L3N_04,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L3N_05,0.6,0.24,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
2,L3N_06,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L3N_07,0.0,0.28800000000000003,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L3N_08,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L3N_09,0.6,0.24,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
2,L3N_10,0.0,0.1728,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L3N_11,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L3N_12,0.6,0.24,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
2,L4N_01,0.44999999999999996,0.18,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
2,L4N_02,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_03,0.6,0.24,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
2,L4N_04,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_05,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_06,0.0,0.108,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_07,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_08,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_09,0.0,0.108,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_10,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_11,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_12,0.0,0.28800000000000003,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_13,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_14,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_15,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_16,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_17,0.44999999999999996,0.18,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
2,L4N_18,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_19,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_20,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_21,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_22,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_23,0.0,0.28800000000000003,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_24,0.0,0.144,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_25,0.0,0.108,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_26,0.6,0.384,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
2,L4N_27,0.0,0.08639999999999999,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_28,0.6,0.24,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
2,L4N_29,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_30,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_31,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_32,0.0,0.28800000000000003,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_33,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_34,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_35,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
2,L4N_36,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,CloudDB_Server,0.44999999999999996,0.18,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
3,L1N_01,0.0,0.14687999999999998,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L2N_01,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L2N_02,0.44999999999999996,0.21888,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
3,L2N_03,0.0,0.08639999999999999,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L2N_04,0.0,0.10368000000000001,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L3N_01,0.0,0.0648,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L3N_02,0.6,0.4488,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
3,L3N_03,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L3N_04,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L3N_05,0.0,0.144,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L3N_06,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L3N_07,0.0,0.1728,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L3N_08,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L3N_09,0.0,0.144,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L3N_10,0.0,0.10368000000000001,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L3N_11,0.6,0.24,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
3,L3N_12,0.0,0.144,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_01,0.0,0.108,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_02,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_03,0.0,0.144,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_04,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_05,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_06,0.0,0.0648,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_07,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_08,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_09,0.0,0.0648,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_10,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_11,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_12,0.0,0.1728,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_13,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_14,1.6500000000000001,0.6600000000000001,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 130.0}"
3,L4N_15,1.2000000000000002,0.4800000000000001,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_16,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_17,0.6,0.348,Fair,"{'PLR': 0.02, 'CPU': 50.0, 'RTT': 100.0}"
3,L4N_18,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_19,1.2000000000000002,0.4800000000000001,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_20,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_21,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_22,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_23,0.0,0.1728,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_24,0.0,0.08639999999999999,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_25,0.0,0.0648,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_26,0.44999999999999996,0.4104,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
3,L4N_27,0.0,0.05183999999999999,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_28,0.0,0.144,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_29,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_30,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_31,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_32,0.0,0.1728,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_33,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_34,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_35,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
3,L4N_36,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,CloudDB_Server,0.0,0.108,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L1N_01,0.44999999999999996,0.268128,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
4,L2N_01,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L2N_02,0.44999999999999996,0.311328,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
4,L2N_03,1.2000000000000002,0.5318400000000001,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
4,L2N_04,0.0,0.062208,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_01,0.0,0.03888,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_02,0.0,0.26927999999999996,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_03,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_04,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_05,0.0,0.08639999999999999,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_06,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_07,0.44999999999999996,0.28368,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
4,L3N_08,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_09,0.0,0.08639999999999999,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_10,0.0,0.062208,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_11,0.0,0.144,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L3N_12,0.44999999999999996,0.26639999999999997,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 130.0}"
4,L4N_01,0.0,0.0648,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L4N_02,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L4N_03,0.0,0.08639999999999999,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L4N_04,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L4N_05,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L4N_06,0.0,0.03888,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L4N_07,1.2000000000000002,0.4800000000000001,Good,"{'PLR': 0.05, 'CPU': 30.0, 'RTT': 100.0}"
4,L4N_08,0.0,0.0,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
4,L4N_09,0.0,0.03888,Fair,"{'PLR': 0.02, 'CPU': 30.0, 'RTT': 100.0}"
